cd_cnpj;vl_latitude;vl_longitude;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;fl_optante_simples;qt_filial;fl_optante_simei;de_saude_tributaria;de_nivel_atividade
16663703000130;-22,4126179;-45,7975235;;;;0;;0;;INATIVA
34326645000130;-12,6971776;-38,3331983;;1;0;0;;0;LARANJA;ALTA
03956575000170;-27,2040898;-49,6306271;;;;0;;0;AZUL;BAIXA
14598982000170;-17,5406156;-39,7412826;;;;1;;1;VERDE;ALTA
14374159000180;-13,3604329;-39,0718459;;1;0;1;;0;VERDE;ALTA
13136446000190;-29,1771089;-51,1964241;;;;1;;1;AMARELO;MEDIA
22425904000100;-20,7535033;-42,880766;;;;0;;0;;INATIVA
01376692000130;-22,5136004;-47,7734026;;;;0;;0;;INATIVA
84048909000100;2,8180823;-60,7048534;;;;0;;0;;INATIVA
26268300000140;-19,9227501;-43,955531;;;;0;;0;;INATIVA
22263792000120;-21,5808694;-45,4418971;;;;0;;0;;INATIVA
10358723000110;-26,0173746;-51,3498406;;;;0;;0;;INATIVA
04396201000100;-23,5595221;-46,6505427;;;;0;;0;;INATIVA
04740529000100;-22,9022889;-43,2813467;;;;0;;0;;INATIVA
02979272000100;-12,9824858;-38,4538174;;;;0;;0;;INATIVA
85405249000130;-27,009602;-51,1463314;;;;0;;0;;INATIVA
07899556000100;-22,3308797;-49,0719792;;;;0;;0;;INATIVA
11588936000100;-5,5530148;-47,4425705;;;;0;;0;;INATIVA
14057598000160;-20,2383482;-40,271273;;;;1;;1;VERDE;ALTA
13888951000190;-8,0156047;-34,916219;;;;1;;1;AMARELO;MEDIA
13876583000160;-23,4842823;-46,6478105;;;;1;;1;AMARELO;MEDIA
02085687000130;-6,1058672;-37,6417092;;;;0;;0;AZUL;ALTA
04816608000140;-23,6147519;-47,002651;;;;0;;0;AZUL;MEDIA
04709619000120;-9,7094856;-35,8236187;;;;1;;0;AZUL;MEDIA
13635820000100;-21,7567077;-48,8323618;;;;0;;0;AMARELO;MEDIA
16970107000100;-5,1452706;-42,7871128;;;;1;;1;VERDE;MEDIA
16987209000120;-5,8202341;-42,5101028;;;;0;;0;AZUL;MEDIA
17009891000140;-15,7941454;-47,8825479;;;;1;;1;VERDE;ALTA
17023960000170;-8,13574;-34,9700217;;;;1;;1;AMARELO;MEDIA
13750907000110;-9,1697114;-40,9714285;;;;1;;0;VERDE;ALTA
10537535000150;-16,4463554;-39,0687408;;;;1;;0;AZUL;ALTA
08217202000100;-27,8222938;-50,3174817;;;;0;;0;AMARELO;MEDIA
73462715000130;-26,913024;-49,0794664;;;;0;;0;AZUL;MEDIA
14416053000100;-24,9427202;-53,4677374;;;;1;;1;AMARELO;MEDIA
01551186000130;-21,1363344;-41,6778212;;;;0;;0;;INATIVA
13656711000160;-23,5359152;-46,1819175;;;;1;;1;AMARELO;MEDIA
13687142000110;-22,952058;-43,1833545;;;;1;;0;AZUL;MEDIA
17262213008500;-19,9998243;-44,0950894;;;;0;;0;VERDE;INATIVA
12334141000120;-21,7864291;-46,5625016;;;;0;;0;AZUL;ALTA
15382570000160;-8,1947101;-34,954306;;;;1;;1;VERDE;ALTA
15519708000120;-26,900408;-48,8269318;;;;1;;1;VERDE;MEDIA
15522638000160;-22,9657849;-43,1896657;;;;0;;0;AMARELO;MEDIA
14053990000130;-23,1623662;-46,9124263;;;;1;;0;AZUL;BAIXA
15872897000110;-23,6789831;-46,6587848;;;;1;;1;AMARELO;MEDIA
15870064000110;-6,5906171;-36,7766259;;;;0;;0;AMARELO;MEDIA
14408191000130;-12,6187909;-38,6789542;;;;0;;0;AMARELO;ALTA
04184423000160;-1,3554406;-48,3670794;;;;0;;0;AMARELO;ALTA
07952355000120;-3,7266442;-38,5975949;;;;0;;0;AZUL;ALTA
13860236000140;-30,5154275;-53,4969685;;;;0;;0;AMARELO;INATIVA
08528881000120;-23,4436649;-45,0792699;;;;0;;0;AZUL;MEDIA
12790666000170;-30,0714414;-51,0949014;;;;1;;1;AMARELO;MEDIA
05088732000280;-23,5025649;-47,4579252;;;;1;;0;VERDE;ALTA
08044538000100;-20,8423893;-49,6313976;;;;0;1;0;AMARELO;MEDIA
08199363000100;-18,9745738;-49,4600885;;0;1;0;;0;AZUL;INATIVA
15993334000180;-17,9410074;-40,5528513;;;;0;;0;;INATIVA
15987280000140;-5,5213766;-47,4574934;;;;1;;1;VERDE;MEDIA
13722849000110;-22,4714626;-48,9790314;;;;1;;0;AMARELO;MEDIA
13727373000100;-15,6220555;-40,2648322;;;;0;;0;;INATIVA
13621474000100;-27,3692613;-53,1857395;;;;1;;1;AMARELO;MEDIA
01872372000170;-9,0750489;-44,3572658;;;;0;;0;AZUL;MEDIA
00873003000130;-19,9071435;-43,9507349;;;;0;;0;AZUL;ALTA
15125229000120;-12,9797587;-38,4793866;;;;1;;1;AMARELO;MEDIA
03862441000190;-28,6843758;-49,3664503;;;;0;;0;VERDE;MEDIA
15126927000140;-29,8493366;-51,1651158;;;;0;;0;LARANJA;BAIXA
09487815000200;-8,034424;-34,8989459;;;;0;;0;VERMELHO;MEDIA
10624696000180;-23,5995212;-46,6654606;;1;0;0;;0;AZUL;BAIXA
07508788000190;-29,8886107;-50,9989856;;;;0;;0;AZUL;MEDIA
03765662000140;-22,0640027;-42,0601711;;;;0;;0;AMARELO;MEDIA
15153748000100;-3,1251677;-60,0380894;;;;0;;0;AZUL;MEDIA
60746948634200;-10,5680862;-37,7228448;;;;0;;0;VERDE;ALTA
09592177000280;-14,2666907;-43,1666908;;;;1;;0;VERDE;ALTA
15662707000130;-16,0827813;-49,4937137;;;;1;;1;AMARELO;MEDIA
13443445000600;-13,0079366;-38,4607564;;;;0;;0;VERDE;ALTA
14419878000170;-23,9352523;-46,4284806;;;;1;;0;AZUL;MEDIA
13760671000100;-31,322378;-54,0963344;;;;1;;1;AMARELO;MEDIA
09249591000100;-29,6396007;-50,9937565;;;;0;;0;;INATIVA
16382348000120;-3,7300232;-40,9926511;;;;0;;0;AZUL;ALTA
14436841000150;-29,4091457;-53,0203492;;;;1;;1;VERDE;MEDIA
13747653000180;-23,5328814;-46,7920029;;;;1;;1;AMARELO;MEDIA
15666552000100;-20,2477513;-50,1098891;;;;0;;0;AMARELO;MEDIA
05157120000110;-23,5448929;-46,203252;;;;1;;1;LARANJA;BAIXA
79994992000250;-23,528011;-51,670963;;;;0;;0;VERDE;MEDIA
07151758000170;-19,9853551;-44,0093197;;2;0;0;;0;AZUL;ALTA
14512457000190;-12,5384116;-49,9246609;;;;0;;0;AZUL;ALTA
11926944000100;-26,7716153;-48,6496656;;;;1;;1;AMARELO;MEDIA
13381206000150;-22,875835;-43,3463129;;;;1;;1;AMARELO;BAIXA
07736773000180;-23,5166061;-46,9414766;;;;1;;0;VERDE;ALTA
14528212000150;-1,3652234;-48,3884135;;;;1;;1;AMARELO;MEDIA
15197294000160;-23,8151875;-45,3571702;;;;0;;0;VERDE;INATIVA
14028797000140;-8,3745902;-35,4508339;;;;0;;0;AMARELO;INATIVA
08796631000170;-22,294824;-51,9078245;;;;0;;0;AMARELO;MEDIA
14462509000160;-8,0174819;-34,8832555;;;;1;;1;AMARELO;MEDIA
08207844000110;-26,5004707;-49,1440884;;;;0;;0;VERDE;MEDIA
79477097000340;-23,393191;-51,4079451;;;;0;;0;VERDE;ALTA
04850445000200;-22,7908194;-43,3079355;;0;3;0;;0;VERMELHO;BAIXA
52260924000120;-24,0240636;-46,4587536;;;;0;;0;VERDE;ALTA
55749311000140;-21,2117148;-47,8179762;;;;0;;0;VERDE;ALTA
82679317000160;-25,7073473;-51,6334075;;;;0;1;0;VERDE;MEDIA
16032328000120;-22,2497298;-53,3498177;;0;1;1;;0;VERDE;ALTA
33128620000160;-20,4449913;-53,759311;;;;0;;0;VERDE;ALTA
61660379000150;-22,8654559;-47,0215867;;;;0;;0;VERDE;ALTA
05274896000110;-20,7149718;-46,6093548;;;;0;;0;LARANJA;MEDIA
34066159000120;-10,4576296;-40,1933582;;;;1;;0;LARANJA;MEDIA
15679540000110;-19,7386805;-40,6594438;;;;1;;1;AMARELO;MEDIA
02271193000140;-23,7144314;-47,4260259;;;;0;;0;AMARELO;INATIVA
04716852000130;-29,4089778;-53,0341775;;;;1;;0;AZUL;MEDIA
04806639000110;-25,4744924;-49,2083769;;;;1;;0;AZUL;MEDIA
15639212000190;-24,182915;-46,789025;;;;0;;0;AZUL;MEDIA
14396492000190;-29,4360939;-51,9927881;;0;1;0;;0;LARANJA;ALTA
15640843000120;-12,7430631;-38,6174761;;;;1;;1;AMARELO;MEDIA
14177724000110;-20,120527;-44,8838741;;;;1;;1;AMARELO;MEDIA
01925709000160;-12,8989213;-38,4342385;;;;0;;0;LARANJA;MEDIA
07455722000180;-26,9118291;-49,1018907;;;;1;;0;AZUL;INATIVA
13025538000100;-3,9025356;-38,3885317;;;;0;;0;VERDE;ALTA
06292752000150;-22,8910999;-43,0984276;;;;0;;0;AMARELO;MEDIA
16960109000100;-27,0910909;-48,6153566;;;;0;;0;AZUL;BAIXA
09867371000140;-4,2494812;-42,2946475;;;;0;;0;;INATIVA
05294159000180;-22,9562113;-53,2941964;;;;0;;0;;INATIVA
05282260000110;-26,7730895;-51,0348206;;;;0;;0;;INATIVA
05962148000120;-27,2383419;-51,9541789;;;;0;;0;;INATIVA
16935144000170;-5,7921809;-35,200394;;;;0;;0;AZUL;ALTA
15791556000110;-21,0114151;-40,8088738;;;;0;;0;AMARELO;MEDIA
97530657000100;-22,7408407;-47,3319742;;;;0;;0;AMARELO;BAIXA
89911325000130;-28,2894517;-52,7875409;;;;0;;0;LARANJA;MEDIA
15779167000170;-5,7905206;-35,2010537;;;;0;;0;AZUL;ALTA
15090391000150;-23,9735246;-48,8700348;;;;1;;1;AMARELO;BAIXA
06913430000180;-22,5433588;-47,3848229;;;;1;;0;AZUL;MEDIA
01151931000820;-23,387871;-49,5111652;;;;0;;0;VERDE;ALTA
01688660000170;-24,9776936;-49,0836805;;0;1;1;;0;VERDE;ALTA
05624847000160;-23,4376469;-51,9386297;;;;0;;0;VERDE;ALTA
77649465000100;-24,2444396;-51,6741201;;;;0;;0;LARANJA;MEDIA
10728700000150;-27,7163147;-53,7060219;;;;1;;0;VERDE;MEDIA
13112944000100;-23,6961465;-46,4943712;;;;1;;1;VERDE;MEDIA
92599224000180;-27,6464759;-52,2973902;;;;0;;0;AZUL;MEDIA
13511051000120;-22,5680643;-47,3923459;;;;0;;0;AZUL;MEDIA
01553574000150;-23,6124735;-46,7547825;;4;0;0;;0;AZUL;BAIXA
66775438000150;-23,7123396;-46,4132472;;;;0;;0;;INATIVA
08918908000190;-17,8995259;-39,3716146;;;;0;2;0;AZUL;ALTA
13199032000100;-16,2584923;-47,9224738;;;;0;;0;AMARELO;INATIVA
60942216003970;-23,3098342;-51,1570493;;;;0;;0;VERDE;ALTA
09296240000150;-23,0035708;-43,3173069;;;;1;;0;AZUL;ALTA
08925477000190;-20,674002;-41,0098203;;;;0;;0;AZUL;ALTA
11905380000120;-21,2462951;-45,0006295;;;;1;;0;AZUL;ALTA
03622302000190;-23,6359932;-46,5297442;;;;0;;0;VERDE;MEDIA
05486093000120;-20,2886493;-50,3961192;;;;1;;0;AZUL;MEDIA
08866414000100;-23,56235;-46,5966139;;;;1;;0;AZUL;MEDIA
15324096000110;-29,1134163;-49,6308627;;;;1;;1;VERDE;ALTA
15324861000100;-6,0661643;-49,5610581;;;;1;;1;AMARELO;MEDIA
08984067000110;-23,5843942;-46,6750807;;;;0;;0;VERDE;ALTA
01627535000150;-23,0854539;-52,475942;;;;0;;0;VERDE;ALTA
15334115000190;-23,7495808;-46,6957057;;;;1;;1;AZUL;MEDIA
85189041000120;-28,6875257;-49,3787632;;;;0;;0;AMARELO;MEDIA
02629949000180;0,0457328;-51,0607538;;;;0;;0;AZUL;ALTA
08673753000170;-2,5533003;-44,2229914;;;;1;;0;LARANJA;BAIXA
09182797000160;-14,4239132;-54,0549632;;;;0;;0;AZUL;ALTA
08466304000150;-21,5160108;-48,3939305;;;;0;;0;AMARELO;MEDIA
09434926000160;-12,981934;-38,4529426;;;;0;;0;VERDE;ALTA
10898589000140;-28,633142;-49,1326689;;;;0;;0;AZUL;MEDIA
78689494000150;-25,0266317;-52,9917086;;;;0;;0;AZUL;MEDIA
66051384000180;-23,5460161;-46,6353461;;;;0;;0;LARANJA;MEDIA
00239588000130;-15,2432008;-51,1606653;;;;0;;0;LARANJA;MEDIA
00056567000180;-3,7281443;-38,6619214;;1;0;0;;0;AZUL;MEDIA
00525788000150;-29,5838194;-50,9022491;;1;1;1;;0;LARANJA;ALTA
04668854000100;-22,8571598;-46,3223977;;;;0;;0;VERDE;ALTA
01382069000270;-27,595433;-48,5506085;;;;0;;0;VERDE;MEDIA
05014350000120;-25,292941;-49,227071;;2;0;0;;0;VERDE;ALTA
08210989000170;-21,1440305;-48,9719507;;;;0;;0;VERMELHO;BAIXA
05933450000150;-18,9042944;-48,2699802;;;;0;;0;AMARELO;INATIVA
20599163000140;-18,8594705;-41,9475674;;2;0;1;;0;LARANJA;ALTA
07838692000190;-22,7230326;-47,6421145;;;;1;;0;VERDE;ALTA
10604937000120;-22,5107752;-48,5568111;;;;1;;0;VERDE;MEDIA
09085264000160;-29,3829601;-51,8576227;;;;1;;0;VERDE;MEDIA
04274756000180;-26,4928893;-49,07749;;1;0;1;;0;VERDE;ALTA
11774917000160;-12,8820575;-38,3148204;;;;1;;1;AMARELO;MEDIA
15094696000130;-32,0353776;-52,1075802;;1;0;1;;0;VERDE;MEDIA
43208040008030;-21,1665301;-50,4576937;;;;0;;0;VERMELHO;BAIXA
00085046000150;-19,9383721;-43,937387;;;;0;;0;AZUL;ALTA
00341906000170;-14,0687962;-42,4876084;;;;0;;0;;INATIVA
10854699000100;-22,6085085;-46,9139137;;;;1;;0;VERDE;MEDIA
11809306000100;-4,3454935;-39,3057783;;;;1;;1;AMARELO;ALTA
37047255000110;-17,5705962;-52,5527978;;;;0;;0;AMARELO;MEDIA
01907817000100;-20,3326824;-40,2980882;;;;0;;0;LARANJA;ALTA
87410494000160;-31,3316003;-54,1041519;;;;0;;0;VERDE;MEDIA
11446008000100;-23,5944458;-46,6291188;;;;0;1;0;AZUL;MEDIA
09503463000140;-29,6812713;-51,1226154;;;;0;;0;AZUL;MEDIA
15106345000100;-23,3044847;-51,1762627;;;;1;;1;AMARELO;MEDIA
15114708000140;-13,0354207;-46,7685335;;;;1;;1;VERDE;INATIVA
06027561000160;-24,8279639;-54,0836105;;;;1;;0;AMARELO;MEDIA
26553651000100;-15,7942287;-47,8821658;;;;1;;0;VERDE;ALTA
09067131000160;-23,6650005;-46,6190213;;;;0;;0;AMARELO;MEDIA
69282770000170;-23,6254944;-46,6420474;;;;0;;0;LARANJA;BAIXA
15488421000180;-22,9115321;-47,0654198;;;;1;;0;AZUL;MEDIA
06030962000170;-23,6018932;-46,4007197;;;;0;;0;AMARELO;MEDIA
13041081000110;-22,9381422;-43,1899471;;1;1;1;;0;AZUL;MEDIA
04037127001370;-7,1272784;-34,9295431;;;;0;;0;VERDE;ALTA
66136631000140;-23,5615261;-46,6744102;;;;0;;0;AMARELO;MEDIA
71802565000130;-23,6095154;-46,5706891;;;;1;;0;AZUL;MEDIA
10834767000170;-21,2637465;-48,3130016;;;;0;;0;AMARELO;MEDIA
03858363000150;-24,7601048;-51,7619677;;;;0;;0;;INATIVA
00123544000140;-26,474023;-48,9953222;;;;0;2;0;VERMELHO;MEDIA
15821629000170;-9,6264048;-35,7075097;;;;1;;1;AZUL;MEDIA
05631420000190;-5,0784092;-42,7757618;;;;0;;0;;INATIVA
07202100000140;-15,8321684;-47,9140722;;;;1;;0;VERDE;ALTA
08342059000170;-23,036648;-46,9835417;;1;0;0;;0;;INATIVA
04938441000190;-12,7021776;-38,3167511;;;;0;;0;AMARELO;ALTA
29301306000160;-22,9716886;-43,1868347;;;;0;;0;;INATIVA
20135091000180;-19,4700086;-42,5262296;;;;0;;0;;INATIVA
23658529000100;-2,5442788;-44,2856993;;;;0;;0;;INATIVA
27015940000100;-22,7380527;-43,4805182;;;;0;;0;;INATIVA
07874741000140;-25,4001902;-49,3340891;;;;0;;0;;INATIVA
08950339000160;-7,1156466;-34,8822203;;;;0;;0;;INATIVA
56126220000110;-22,134198;-51,4031181;;;;0;;0;;INATIVA
58826926000110;-23,7790297;-45,3556626;;3;0;0;;0;;INATIVA
54836630000120;-22,7523939;-46,9158257;;;;0;;0;;INATIVA
63270789000110;-12,9730401;-38,502304;;;;0;;0;;INATIVA
73147688000100;-23,4931757;-46,8806699;;;;0;;0;;INATIVA
38593273000160;-20,2356261;-42,814559;;;;0;;0;;INATIVA
39484167000100;-22,7755874;-43,3576934;;;;0;;0;;INATIVA
49170947000130;-21,1827894;-47,8305896;;;;0;;0;;INATIVA
84324573000160;-9,9714979;-67,7923551;;;;0;;0;;INATIVA
84107424000140;-3,1395257;-60,0143135;;;;0;;0;;INATIVA
93859304000190;-32,0309323;-52,0987666;;;;0;;0;;INATIVA
86794435000170;-27,9384479;-52,9274593;;;;0;;0;;INATIVA
03254516000150;-25,0829886;-52,253684;;;;0;;0;;INATIVA
03670470000150;-20,3369212;-40,2868825;;;;0;;0;;INATIVA
00218944000130;-23,5831204;-46,7582361;;;;0;;0;;INATIVA
10006140000120;-23,2128209;-46,8393308;;;;0;;0;;INATIVA
83671149000120;-1,3068954;-48,48503;;3;0;0;;0;AZUL;ALTA
92279066000180;-30,1237851;-51,0998581;;;;0;;0;;INATIVA
25336082000170;-19,1129594;-46,6839675;;;;0;;0;;INATIVA
09233045000180;-26,9542468;-49,0692577;;;;0;;0;;INATIVA
78162641000130;-25,5262001;-49,2015823;;;;0;;0;;INATIVA
66838848000100;-22,5557831;-47,4096536;;;;0;;0;;INATIVA
66788332000190;-23,5477808;-46,2322366;;;;0;;0;;INATIVA
66944612000140;-22,4681543;-48,9884981;;;;0;;0;;INATIVA
34481416000190;-11,1718397;-61,9031511;;;;0;;0;;INATIVA
11855224000100;-8,8890828;-36,4953361;;;;0;;0;;INATIVA
31473234000180;-19,5262632;-40,6351179;;;;0;;0;;INATIVA
66717869000160;-23,6277023;-46,7049684;;;;0;;0;;INATIVA
24373177000100;-6,4769059;-35,4308535;;;;0;;0;;INATIVA
15410529000150;-16,6499153;-49,3208358;;;;1;;1;VERDE;INATIVA
14643957000160;-1,5319911;-45,0810881;;;;1;;0;AZUL;MEDIA
12717654000110;-23,4488157;-46,7277046;;;;1;;1;AMARELO;MEDIA
13340861000160;-22,9861199;-43,6237358;;;;1;;1;AMARELO;BAIXA
09177994000190;-15,7942287;-47,8821658;;;;1;;0;VERDE;ALTA
12243973000130;-23,7584722;-53,2978031;;;;1;;0;VERDE;ALTA
13225232000190;-23,8825678;-46,4191121;;;;1;;0;AZUL;ALTA
95992020000100;-26,8564972;-51,3763427;;6;11;0;;0;VERDE;ALTA
13895763000190;0,0241899;-51,0894158;;;;1;;1;AMARELO;MEDIA
08052233000140;-22,9068258;-47,0660953;;;;0;;0;AMARELO;BAIXA
11845452000190;-3,2109405;-52,2176525;;;;0;;0;AMARELO;INATIVA
14678879000130;-23,5492148;-46,5082623;;;;1;;1;VERDE;MEDIA
04342703000230;-8,1829877;-34,9186822;;;;0;;0;VERDE;ALTA
16895312000140;-7,7480776;-34,8306327;;;;1;;1;AMARELO;MEDIA
14577677000100;-4,863594;-43,3732474;;;;1;;1;AMARELO;BAIXA
00897996000180;-21,67622;-45,9223593;;;;0;;0;AZUL;ALTA
10763196000120;-10,9100505;-61,9169293;;;;1;;0;AZUL;MEDIA
02541280000170;-21,2915055;-50,3436312;;;;0;;0;AZUL;BAIXA
11815700000150;-23,5579435;-46,2192041;;;;0;;0;VERDE;INATIVA
12573114000100;-23,0882378;-46,9781374;;1;0;1;;1;VERDE;MEDIA
13321010000170;-23,5985193;-46,5956337;;;;1;;1;AZUL;MEDIA
11210997000120;-23,5233737;-46,6276593;;;;0;;0;AZUL;MEDIA
13317379000100;-25,0930111;-50,1585335;;;;1;;0;VERDE;ALTA
15260842000150;-19,4438104;-42,5471458;;1;0;1;;1;VERDE;ALTA
15731794000130;-30,0882647;-51,6245426;;;;0;;0;AMARELO;MEDIA
14128492000100;-22,7428673;-45,5963557;;;;1;;1;AMARELO;BAIXA
15744359000140;-28,292455;-49,9375873;;1;0;1;;1;VERDE;ALTA
08778471000480;-22,6122703;-49,9976442;;;;0;;0;VERDE;ALTA
08404445000300;-22,279958;-48,1255698;;;;0;;0;VERDE;MEDIA
13397678000100;-13,0297318;-39,60207;;;;1;;1;AZUL;ALTA
05112656000110;-21,3319036;-47,7545813;;;;0;;0;LARANJA;BAIXA
07907910000100;-30,2589889;-54,9153352;;;;0;;0;AMARELO;MEDIA
15243526000170;-9,1974737;-63,1655015;;;;1;;0;AZUL;MEDIA
07144606000140;-23,5341128;-46,4377841;;;;0;;0;AZUL;MEDIA
09350106000190;-23,5932508;-46,6817036;;;;0;;0;VERDE;INATIVA
13288285000150;-22,9307368;-46,2793447;;;;1;;0;AZUL;ALTA
01260773000170;-23,7599998;-49,6302906;;1;0;1;;0;AZUL;MEDIA
08084145000120;-23,532096;-46,2053832;;;;0;;0;AZUL;MEDIA
02958812000170;-23,5527369;-46,4616718;;;;0;;0;;INATIVA
11615657000180;-12,9713207;-39,2596724;;;;1;;0;LARANJA;INATIVA
46249322000170;-23,5820072;-46,5870457;;;;1;;0;LARANJA;MEDIA
11682310000150;-24,7251154;-53,7416844;;;;0;;0;VERDE;INATIVA
24347734000100;-8,1416136;-35,3963033;;;;1;;0;LARANJA;MEDIA
09407977000100;-30,8921306;-55,5334668;;;;1;;0;AZUL;MEDIA
09435040000130;-29,9102145;-51,1419228;;;;1;;0;VERDE;INATIVA
11130254000140;-29,74664;-52,4196703;;;;1;;1;VERDE;MEDIA
77832574000150;-26,074187;-53,7256129;;;;0;;0;AZUL;MEDIA
12307005000140;-3,7166526;-38,5930957;;;;0;;0;AZUL;ALTA
12834424000130;-23,5892045;-46,5823441;;;;0;;0;;INATIVA
03690329000110;-16,708798;-49,2727589;;;;1;1;0;VERDE;ALTA
05375384000140;-3,9663604;-38,5254549;;;;0;;0;;INATIVA
09502486000130;-15,801519;-47,860297;;;;1;;0;AZUL;INATIVA
57970550000150;-23,4752434;-46,6238808;;;;0;;0;LARANJA;BAIXA
09502087000170;-29,030486;-51,1918904;;;;0;;0;AZUL;MEDIA
15429014000100;-10,4655765;-40,1869864;;;;0;;0;AZUL;ALTA
03254985000170;-19,650039;-43,9069366;;;;1;;0;VERDE;ALTA
05268684000120;-20,0166504;-45,9737724;;;;0;;0;LARANJA;MEDIA
12831267000100;-29,690653;-51,1300264;;;;1;;0;AZUL;MEDIA
12680215000180;-19,8680656;-43,9238483;;;;1;;1;AMARELO;MEDIA
06236931000170;-23,2041723;-46,8673262;;;;0;;0;AMARELO;BAIXA
11142530000190;-21,7594037;-43,3481496;;;;1;1;0;AZUL;ALTA
14557826000160;-23,3179561;-46,5885175;;;;1;;1;AMARELO;MEDIA
44766988000170;-12,7466363;-60,144798;;;;0;;0;LARANJA;MEDIA
15289848000150;-23,3969682;-46,3204265;;;;1;;1;AMARELO;BAIXA
21779491000190;-19,9250684;-43,9914709;;;;1;;0;VERDE;ALTA
28180743000100;-22,9255576;-43,1907559;;;;0;;0;AZUL;ALTA
16693823000180;-12,9101334;-38,3525477;;;;1;;1;AMARELO;MEDIA
15446367000100;-12,9574824;-38,4418316;;;;1;;1;VERDE;ALTA
15060269000130;-16,3233487;-43,7085926;;;;0;;0;VERDE;ALTA
09348254000250;-5,822858;-35,2139833;;;;1;;0;VERDE;ALTA
08698684000310;-23,5859609;-46,7601258;;;;0;;0;VERDE;MEDIA
15618621000100;-23,4783132;-46,5460705;;;;1;;0;AZUL;MEDIA
82340126000170;-24,801595;-53,2987846;;;;0;;0;;INATIVA
87477170000140;-31,3964785;-52,6787852;;;;0;;0;;INATIVA
07575989000100;-15,7162701;-47,8928515;;;;0;;0;;INATIVA
53414850000100;-22,9774634;-49,8685218;;;;0;;0;;INATIVA
03930303000100;-23,5722206;-46,6905601;;;;0;;0;;INATIVA
03227862000140;-21,1851232;-50,4495652;;;;0;;0;;INATIVA
93467470000140;-29,646555;-50,7759726;;;;0;;0;;INATIVA
53065827000140;-23,5408312;-46,6386911;;;;0;;0;;INATIVA
01179214000130;-29,2190821;-51,3153234;;;;0;;0;;INATIVA
10117342000140;-18,0716781;-48,7651127;;;;0;;0;;INATIVA
18036764000100;-20,6984299;-44,8256777;;;;0;;0;;INATIVA
15897407000130;-2,0023944;-49,8456277;;;;0;;0;;INATIVA
15916074000140;-19,9514485;-43,9788158;;;;1;;1;VERDE;ALTA
08300349000150;-21,6131815;-51,1729216;;;;0;;0;AMARELO;MEDIA
01005943000170;-11,6591602;-39,0073193;;;;1;;0;AZUL;ALTA
16989192000140;-21,1827301;-50,4580254;;;;1;;1;VERDE;MEDIA
17026348000150;-19,3989124;-40,0661645;;;;1;;1;VERDE;ALTA
11528731000120;-11,7423435;-49,0917532;;;;1;;1;AMARELO;MEDIA
10581860000110;-29,959141;-51,723354;;;;0;;0;VERDE;ALTA
11262654000100;-21,2069555;-47,7947417;;;;0;;0;VERDE;MEDIA
13372876000100;-22,6864711;-45,7318714;;;;0;;0;AMARELO;MEDIA
08367216000100;-28,1484008;-54,7372952;;1;2;1;;0;VERDE;MEDIA
11028573000140;-19,8925419;-44,0121533;;;;1;;1;AMARELO;MEDIA
10925674000150;-21,6766569;-49,7523579;;2;0;1;;0;VERDE;ALTA
15968882000150;-16,8564766;-53,0297285;;;;0;;0;;INATIVA
09430163000260;-15,4180213;-39,487153;;;;1;;0;VERDE;ALTA
84258284000100;-1,3963121;-48,4347849;;;;0;;0;AMARELO;ALTA
07526958000160;-3,7415983;-38,4801217;;;;0;;0;AZUL;ALTA
15523131000120;-7,122651;-34,9790169;;;;1;;1;VERDE;ALTA
15523100000170;-23,4756495;-46,5690259;;;;1;;0;AZUL;BAIXA
14407549000100;-23,4781838;-46,640572;;;;0;;0;AMARELO;MEDIA
07960771000170;-15,6165213;-42,5436271;;;;1;;0;LARANJA;MEDIA
07980523000190;-22,6606401;-51,0783604;;;;0;;0;AMARELO;MEDIA
08311190000170;-3,8254119;-38,4890835;;;;0;;0;AMARELO;ALTA
09533129000130;-24,6380248;-48,9980836;;;;0;;0;AMARELO;MEDIA
08364243000110;-22,3020842;-51,5626149;;;;0;;0;AMARELO;MEDIA
09365682000100;-32,0142807;-52,0401509;;;;0;;0;AZUL;INATIVA
14043898000190;-22,9084858;-47,0616134;;;;0;;0;AMARELO;INATIVA
07301136000180;-22,4556917;-51,7652501;;;;1;;0;AMARELO;BAIXA
08116854000140;-32,1087042;-52,1751091;;;;0;;0;AMARELO;BAIXA
11376996000150;-3,7690145;-38,5326586;;;;1;;0;AMARELO;MEDIA
08367847000110;-23,0510503;-47,838004;;;;0;1;0;AMARELO;MEDIA
07692476000180;-22,8844684;-43,5575406;;;;0;;0;AZUL;BAIXA
14046667000130;-0,0426688;-51,1742023;;;;1;;0;AZUL;ALTA
15863977000100;-5,0446853;-42,7662325;;;;1;;1;AMARELO;BAIXA
07858080000160;-18,2321015;-42,8391926;;1;2;1;;0;VERDE;ALTA
02083336000190;-16,5631026;-39,7825679;;;;0;;0;LARANJA;MEDIA
34028316850670;-26,6918905;-53,0973087;;;;0;;0;VERDE;MEDIA
13984341000190;-31,3970337;-52,6764403;;;;1;;1;VERDE;MEDIA
16031031000140;-22,4968663;-55,7358029;;;;1;;0;VERDE;MEDIA
13836224000180;-29,9480496;-51,0615824;;;;1;;1;AMARELO;MEDIA
